first,second,repository,file,line
torch.nnModuleList,RemoteModule,facebookresearch/fairscale,tests/experimental/nn/test_multiprocess_pipe.py,272
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/checkpoint/test_checkpoint_activations.py,212
torch.nnEmbedding,torch.nnTransformer,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp.py,579
torch.nnTransformer,torch.nnLinear,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp.py,582
torch.nnLinear,sum,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp.py,691
torch.nnSequential,torch.nnLinear,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_freezing_weights.py,37
torch.nnLinear,FSDP,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_freezing_weights.py,39
torch.nnSequential,torch.nnLinear,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_freezing_weights.py,104
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_freezing_weights.py,123
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_memory.py,46
torch.nnSequential,torch.nnLinear,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_memory.py,59
torch.nnAdaptiveAvgPool2d,torch.nnFlatten,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_metadata.py,31
torch.nnFlatten,torch.nnReLU,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_metadata.py,32
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_multiple_forward_checkpoint.py,37
torch.nnSequential,torch.nnLinear,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_multiple_forward_checkpoint.py,44
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_multiple_forward_checkpoint.py,60
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_multiple_forward_checkpoint.py,61
torch.nnSequential,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_multiple_forward_checkpoint.py,62
torch.nnConv2d,torch.nnBatchNorm2d,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_regnet.py,79
torch.nnBatchNorm2d,torch.nnSequential,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_regnet.py,80
torch.nnSequential,torch.nnReLU,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_regnet.py,101
torch.nnSequential,ResBlock,facebookresearch/fairscale,tests/nn/data_parallel/test_fsdp_regnet.py,119
torch.nnConv2d,torch.nnConv2d,facebookresearch/higher,examples/deep-energy-mnist.py,137
torch.nnConv2d,torch.nnLinear,facebookresearch/higher,examples/deep-energy-mnist.py,138
torch.nnLinear,torch.nnLinear,facebookresearch/higher,examples/deep-energy-mnist.py,139
torch.nnLinear,torch.nnLinear,facebookresearch/higher,examples/deep-energy-mnist.py,141
torch.nnLinear,torch.nnLinear,facebookresearch/higher,examples/deep-energy-mnist.py,142
torch.nnParameter,torch.nnParameter,facebookresearch/higher,tests/test_optim.py,317
torch.nnParameter,torch.nnParameter,facebookresearch/higher,tests/test_patch.py,76
torch.nnLinear,torch.nnLinear,facebookresearch/nevergrad,nevergrad/functions/rl/agents.py,187
torch.nnLinear,torch.nnLinear,facebookresearch/nevergrad,nevergrad/functions/rl/agents.py,188
torch.nnLinear,torch.nnLinear,facebookresearch/nevergrad,nevergrad/functions/rl/agents.py,189
torch.nnModuleList,torch.nnModuleList,facebookresearch/pifuhd,lib/model/MLP.py,17
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,25
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,26
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,43
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,44
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,47
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,48
torch.nnLinear,torch.nnLinear,facebookresearch/pyrobot,examples/sim2real/TD3.py,49
range_to_anchors_and_delta,torch.nnParameter,facebookresearch/pytext,pytext/loss/loss.py,288
torch.nnParameter,torch.nnParameter,facebookresearch/pytext,pytext/loss/loss.py,291
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/metric_reporters/tests/tensorboard_test.py,17
torch.nnModuleList,torch.nnReLU,facebookresearch/pytext,pytext/models/embeddings/char_embedding.py,173
torch.nnAdaptiveMaxPool1d,torch.nnModuleList,facebookresearch/pytext,pytext/models/representations/biseqcnn.py,17
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/ordered_neuron_lstm.py,29
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/ordered_neuron_lstm.py,30
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/ordered_neuron_lstm.py,31
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/ordered_neuron_lstm.py,32
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/ordered_neuron_lstm.py,33
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/pooling.py,23
torch.nnLinear,torch.nnTanh,facebookresearch/pytext,pytext/models/representations/pooling.py,24
torch.nnTanh,torch.nnSoftmax,facebookresearch/pytext,pytext/models/representations/pooling.py,25
torch.nnModuleList,get,facebookresearch/pytext,pytext/models/representations/stacked_bidirectional_rnn.py,73
torch.nnDropout,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/transformer/multihead_linear_attention.py,42
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/transformer/multihead_linear_attention.py,43
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/transformer/multihead_linear_attention.py,44
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/representations/transformer/multihead_linear_attention.py,46
torch.nnLSTM,torch.nnLSTM,facebookresearch/pytext,pytext/models/semantic_parsers/rnng/rnng_data_structures.py,111
torch.nnLSTM,torch.nnSequential,facebookresearch/pytext,pytext/models/semantic_parsers/rnng/rnng_data_structures.py,112
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/seq_models/conv_decoder.py,149
torch.nnLinear,torch.nnLayerNorm,facebookresearch/pytext,pytext/models/seq_models/conv_decoder.py,151
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/seq_models/conv_encoder.py,103
torch.nnLinear,torch.nnLayerNorm,facebookresearch/pytext,pytext/models/seq_models/conv_encoder.py,105
torch.nnLayerNorm,torch.nnLayerNorm,facebookresearch/pytext,pytext/models/seq_models/conv_encoder.py,106
torch.nnLinear,get_activation,facebookresearch/pytext,pytext/models/seq_models/nar_length.py,73
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/seq_models/nar_length.py,141
torch.nnLinear,len,facebookresearch/pytext,pytext/models/seq_models/projection_layers.py,70
len,torch.nnLinear,facebookresearch/pytext,pytext/models/seq_models/projection_layers.py,71
torch.nnLinear,torch.nnLinear,facebookresearch/pytext,pytext/models/seq_models/projection_layers.py,72
torch.nnLinear,DecoupledMultiheadAttention,facebookresearch/pytext,pytext/models/seq_models/projection_layers.py,73
torch.nnConv2d,state_dict,facebookresearch/pytorchvideo,pytorchvideo/layers/accelerator/mobile_cpu/conv_helper.py,127
torch.nnConv2d,state_dict,facebookresearch/pytorchvideo,pytorchvideo/layers/accelerator/mobile_cpu/conv_helper.py,546
Conv3d5x1x1BnAct,torch.nnSequential,facebookresearch/pytorchvideo,pytorchvideo/models/accelerator/mobile_cpu/efficient_x3d.py,68
torch.nnSequential,OrderedDict,facebookresearch/pytorchvideo,pytorchvideo/models/accelerator/mobile_cpu/efficient_x3d.py,70
torch.nnSequential,OrderedDict,facebookresearch/pytorchvideo,pytorchvideo/models/accelerator/mobile_cpu/efficient_x3d.py,86
torch.nnSequential,OrderedDict,facebookresearch/pytorchvideo,pytorchvideo/models/accelerator/mobile_cpu/efficient_x3d.py,102
torch.nnSequential,OrderedDict,facebookresearch/pytorchvideo,pytorchvideo/models/accelerator/mobile_cpu/efficient_x3d.py,118
torch.nnGroupNorm,conv1x1,google-research/big_transfer,bit_pytorch/models.py,67
conv1x1,torch.nnGroupNorm,google-research/big_transfer,bit_pytorch/models.py,68
torch.nnGroupNorm,conv3x3,google-research/big_transfer,bit_pytorch/models.py,69
conv3x3,torch.nnGroupNorm,google-research/big_transfer,bit_pytorch/models.py,70
torch.nnGroupNorm,conv1x1,google-research/big_transfer,bit_pytorch/models.py,71
conv1x1,torch.nnReLU,google-research/big_transfer,bit_pytorch/models.py,72
torch.nnSequential,torch.nnSequential,google-research/big_transfer,bit_pytorch/models.py,127
torch.nnDropout,torch.nnLinear,hankcs/HanLP,hanlp/components/classifiers/transformer_classifier.py,38
torch.nnEmbedding,lower,hankcs/HanLP,hanlp/components/eos/ngram.py,37
torch.nnParameter,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/biaffine/structual_attention.py,32
torch.nnLinear,torch.nnGELU,hankcs/HanLP,hanlp/components/parsers/biaffine/structual_attention.py,33
CRFConstituency,torch.nnCrossEntropyLoss,hankcs/HanLP,hanlp/components/parsers/constituency/crf_constituency_model.py,117
torch.nnDropout,torch.nnSoftmax,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,168
torch.nnDropout,torch.nnSoftmax,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,199
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,411
torch.nnLinear,LayerNormalization,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,413
FeatureDropout,torch.nnReLU,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,416
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,435
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,436
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,437
torch.nnLinear,LayerNormalization,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,438
FeatureDropout,torch.nnReLU,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,441
torch.nnModuleList,torch.nnModuleList,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,522
torch.nnParameter,torch.nnParameter,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,605
torch.nnParameter,torch.nnParameter,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,606
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,676
torch.nnLinear,BiAAttention,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,678
BiAAttention,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,680
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,681
torch.nnLinear,BiLinear,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,682
torch.nnSequential,Dep_score,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,1153
Dep_score,torch.nnCrossEntropyLoss,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,1154
torch.nnCrossEntropyLoss,torch.nnCrossEntropyLoss,hankcs/HanLP,hanlp/components/parsers/hpsg/hpsg_parser_model.py,1155
torch.nnParameter,torch.nnParameter,hankcs/HanLP,hanlp/components/srl/span_rank/layer.py,58
torch.nnLinear,torch.nnLinear,hankcs/HanLP,hanlp/components/srl/span_rank/layer.py,189
torch.nnModuleList,torch.nnModuleList,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,36
torch.nnModuleList,torch.nnLinear,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,37
torch.nnLinear,torch.nnModuleList,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,39
torch.nnModuleList,torch.nnModuleList,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,43
torch.nnModuleList,torch.nnLinear,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,44
torch.nnModuleList,torch.nnModuleList,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,51
torch.nnModuleList,torch.nnLinear,hankcs/HanLP,hanlp/components/srl/span_rank/span_ranking_srl_model.py,52
torch.nnLSTM,torch.nnLinear,hankcs/HanLP,hanlp/components/taggers/rnn/rnntaggingmodel.py,64
torch.nnParameter,torch.nnParameter,hankcs/HanLP,hanlp/layers/scalar_mix.py,78
torch.nnParameter,torch.nnParameter,hankcs/HanLP,hanlp/layers/crf/crf.py,64
torch.nnParameter,torch.nnParameter,hankcs/HanLP,hanlp/layers/crf/crf.py,65
torch.nnEmbedding,torch.nnLSTM,hankcs/HanLP,hanlp/layers/embeddings/contextual_string_embedding.py,42
torch.nnDropout,RelativeSinusoidalPositionalEmbedding,hankcs/HanLP,hanlp/layers/transformers/relative_transformer.py,112
torch.nnLayerNorm,torch.nnLayerNorm,hankcs/HanLP,hanlp/layers/transformers/relative_transformer.py,236
torch.nnLayerNorm,RelativeMultiHeadAttn,hankcs/HanLP,hanlp/layers/transformers/relative_transformer.py,237
RelativeMultiHeadAttn,torch.nnSequential,hankcs/HanLP,hanlp/layers/transformers/relative_transformer.py,242
snconv2d,torch.nnMaxPool2d,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,70
torch.nnMaxPool2d,torch.nnSoftmax,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,71
torch.nnSoftmax,torch.nnParameter,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,72
snconv2d,torch.nnReLU,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,172
torch.nnModuleList,BigGANBatchNorm,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,226
BigGANBatchNorm,torch.nnReLU,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,227
torch.nnReLU,snconv2d,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,228
snconv2d,torch.nnTanh,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,229
torch.nnLinear,Generator,harskish/ganspace,models/biggan/pytorch_biggan/pytorch_pretrained_biggan/model.py,292
MyConv2d,torch.nnModuleDict,harskish/ganspace,models/stylegan/model.py,351
PixelNormLayer,torch.nnConv2d,harskish/ganspace,netdissect/proggan.py,127
torch.nnConv2d,WScaleLayer,harskish/ganspace,netdissect/proggan.py,129
WScaleLayer,torch.nnLeakyReLU,harskish/ganspace,netdissect/proggan.py,131
DoubleResolutionLayer,torch.nnConv2d,harskish/ganspace,netdissect/proggan.py,144
torch.nnConv2d,WScaleLayer,harskish/ganspace,netdissect/proggan.py,146
WScaleLayer,torch.nnLeakyReLU,harskish/ganspace,netdissect/proggan.py,148
PixelNormLayer,torch.nnConv2d,harskish/ganspace,netdissect/proggan.py,161
torch.nnConv2d,WScaleLayer,harskish/ganspace,netdissect/proggan.py,163
conv3x3_bn_relu,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/models.py,299
torch.nnConv2d,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/models.py,300
conv3x3_bn_relu,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/models.py,336
torch.nnModuleList,torch.nnSequential,harskish/ganspace,netdissect/segmodel/models.py,372
torch.nnModuleList,conv3x3_bn_relu,harskish/ganspace,netdissect/segmodel/models.py,422
conv3x3_bn_relu,torch.nnSequential,harskish/ganspace,netdissect/segmodel/models.py,424
torch.nnSequential,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/models.py,432
torch.nnConv2d,torch.nnDropout2d,harskish/ganspace,netdissect/segmodel/models.py,433
torch.nnModuleList,torch.nnModuleList,harskish/ganspace,netdissect/segmodel/models.py,489
torch.nnModuleList,conv3x3_bn_relu,harskish/ganspace,netdissect/segmodel/models.py,490
torch.nnModuleList,torch.nnSequential,harskish/ganspace,netdissect/segmodel/models.py,509
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnet.py,39
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/segmodel/resnet.py,40
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/segmodel/resnet.py,70
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/resnet.py,71
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/segmodel/resnet.py,73
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/resnet.py,74
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/segmodel/resnet.py,75
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnet.py,76
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnet.py,110
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/segmodel/resnet.py,111
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnet.py,113
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/segmodel/resnet.py,114
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnet.py,116
torch.nnReLU,torch.nnMaxPool2d,harskish/ganspace,netdissect/segmodel/resnet.py,117
torch.nnMaxPool2d,_make_layer,harskish/ganspace,netdissect/segmodel/resnet.py,119
_make_layer,torch.nnAvgPool2d,harskish/ganspace,netdissect/segmodel/resnet.py,123
torch.nnAvgPool2d,torch.nnLinear,harskish/ganspace,netdissect/segmodel/resnet.py,124
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/segmodel/resnext.py,37
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/resnext.py,38
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/segmodel/resnext.py,40
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/segmodel/resnext.py,41
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/segmodel/resnext.py,42
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnext.py,43
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnext.py,77
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/segmodel/resnext.py,78
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnext.py,80
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/segmodel/resnext.py,81
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/segmodel/resnext.py,83
torch.nnReLU,torch.nnMaxPool2d,harskish/ganspace,netdissect/segmodel/resnext.py,84
torch.nnMaxPool2d,_make_layer,harskish/ganspace,netdissect/segmodel/resnext.py,86
_make_layer,torch.nnAvgPool2d,harskish/ganspace,netdissect/segmodel/resnext.py,90
torch.nnAvgPool2d,torch.nnLinear,harskish/ganspace,netdissect/segmodel/resnext.py,91
torch.nnNLLLoss,torch.nnNLLLoss,harskish/ganspace,netdissect/upsegmodel/models.py,61
torch.nnNLLLoss,torch.nnNLLLoss,harskish/ganspace,netdissect/upsegmodel/models.py,62
torch.nnModuleList,torch.nnModuleList,harskish/ganspace,netdissect/upsegmodel/models.py,288
torch.nnModuleList,conv3x3_bn_relu,harskish/ganspace,netdissect/upsegmodel/models.py,289
torch.nnModuleList,conv3x3_bn_relu,harskish/ganspace,netdissect/upsegmodel/models.py,308
torch.nnSequential,torch.nnSequential,harskish/ganspace,netdissect/upsegmodel/models.py,322
torch.nnSequential,torch.nnSequential,harskish/ganspace,netdissect/upsegmodel/models.py,328
torch.nnSequential,torch.nnSequential,harskish/ganspace,netdissect/upsegmodel/models.py,334
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnet.py,39
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/upsegmodel/resnet.py,40
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,70
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,71
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,73
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,74
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,75
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnet.py,76
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnet.py,110
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/upsegmodel/resnet.py,111
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnet.py,113
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/upsegmodel/resnet.py,114
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnet.py,116
torch.nnReLU,torch.nnMaxPool2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,117
torch.nnMaxPool2d,_make_layer,harskish/ganspace,netdissect/upsegmodel/resnet.py,119
_make_layer,torch.nnAvgPool2d,harskish/ganspace,netdissect/upsegmodel/resnet.py,123
torch.nnAvgPool2d,torch.nnLinear,harskish/ganspace,netdissect/upsegmodel/resnet.py,124
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,38
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,39
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,41
SynchronizedBatchNorm2d,torch.nnConv2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,42
torch.nnConv2d,SynchronizedBatchNorm2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,43
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnext.py,44
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnext.py,78
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/upsegmodel/resnext.py,79
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnext.py,81
torch.nnReLU,conv3x3,harskish/ganspace,netdissect/upsegmodel/resnext.py,82
SynchronizedBatchNorm2d,torch.nnReLU,harskish/ganspace,netdissect/upsegmodel/resnext.py,84
torch.nnReLU,torch.nnMaxPool2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,85
torch.nnMaxPool2d,_make_layer,harskish/ganspace,netdissect/upsegmodel/resnext.py,87
_make_layer,torch.nnAvgPool2d,harskish/ganspace,netdissect/upsegmodel/resnext.py,91
torch.nnAvgPool2d,torch.nnLinear,harskish/ganspace,netdissect/upsegmodel/resnext.py,92
torch.nnLinear,torch.nnModuleList,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/latency_predictor.py,23
torch.nnEmbedding,torch.nnEmbedding,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,182
torch.nnEmbedding,torch.nnEmbedding,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,183
torch.nnEmbedding,BertLayerNorm,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,187
BertLayerNorm,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,188
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,221
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,222
torch.nnLinear,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,224
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,274
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,275
torch.nnLinear,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,277
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,337
torch.nnLinear,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,339
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,394
torch.nnLinear,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,396
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,493
torch.nnLinear,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,494
torch.nnLinear,_generate_relative_positions_embeddings,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,495
_generate_relative_positions_embeddings,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,497
torch.nnLinear,BertLayerNorm,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,580
BertLayerNorm,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,581
torch.nnLinear,BertLayerNorm,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,638
BertLayerNorm,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,639
BertPredictionHeadTransform,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,1062
BertLMPredictionHead,torch.nnLinear,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_base.py,1098
torch.nnParameter,torch.nnParameter,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_extractor.py,57
SuperBertLayerNorm,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_extractor.py,402
torch.nnParameter,torch.nnParameter,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_super_kd.py,160
SuperBertLayerNorm,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_super_kd.py,307
SuperLinear,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_super_kd.py,367
SuperBertLayerNorm,torch.nnDropout,huawei-noah/Pretrained-Language-Model,AutoTinyBERT/transformer/modeling_super_kd.py,438
